measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),172,Equatorial Guinea,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,283.69583180125557,583.6923033499676,113.1961386214478
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,6722.111957636848,9999.73564162067,3833.4972163033835
4,YLLs (Years of Life Lost),169,Central African Republic,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,706.5342569957962,1756.6090404725926,199.68805485145703
4,YLLs (Years of Life Lost),177,Djibouti,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,340.80267882897357,670.7194746312441,126.89236354321648
4,YLLs (Years of Life Lost),59,Latvia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,12952.965543219458,17676.52274108312,9100.430579536924
4,YLLs (Years of Life Lost),61,Moldova,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,8617.027348650847,12043.31056363363,5871.507321877649
4,YLLs (Years of Life Lost),152,Saudi Arabia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,38796.0449382304,56945.249633011204,20986.328660269064
4,YLLs (Years of Life Lost),37,Kyrgyzstan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,3303.5316653178543,6458.00713417693,1227.1042437560598
4,YLLs (Years of Life Lost),172,Equatorial Guinea,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,391.6012855160909,691.7006688519087,186.68055744470854
4,YLLs (Years of Life Lost),59,Latvia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,890.4092986784891,1443.6393472184288,404.1893320628079
4,YLLs (Years of Life Lost),172,Equatorial Guinea,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,591.9785444613316,1100.6060288647247,264.81864896001537
4,YLLs (Years of Life Lost),173,Gabon,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1602.8712464378123,2190.730343497557,906.957077553161
4,YLLs (Years of Life Lost),59,Latvia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1117.5582539462441,1549.223379050959,547.0843824338805
4,YLLs (Years of Life Lost),60,Lithuania,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,2006.1111697624317,3383.4422698614003,929.1341061272611
4,YLLs (Years of Life Lost),62,Russian Federation,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,169788.71948791848,254919.3630762902,98535.77753810094
4,YLLs (Years of Life Lost),175,Burundi,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,1697.625340364179,3520.747793238607,623.3182754273853
4,YLLs (Years of Life Lost),176,Comoros,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1187.2649917723156,2201.122410333929,553.5383950263176
4,YLLs (Years of Life Lost),62,Russian Federation,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,410790.094850916,535821.7049681925,296721.20111208933
4,YLLs (Years of Life Lost),198,Zimbabwe,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,9130.778757612572,17859.48701273694,3763.3396133026845
4,YLLs (Years of Life Lost),7,North Korea,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,79581.3844524815,129616.94142619567,43536.968668074864
4,YLLs (Years of Life Lost),180,Kenya,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2244.7038881332355,3174.844107944629,1632.3375169500541
4,YLLs (Years of Life Lost),183,Mauritius,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,4147.22068732805,5495.8278459671055,2731.3476653805924
4,YLLs (Years of Life Lost),214,Nigeria,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,21971.926849735934,56052.73029954532,7017.002981957564
4,YLLs (Years of Life Lost),183,Mauritius,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,700.204612947147,1153.5686773741756,304.92984668267934
4,YLLs (Years of Life Lost),214,Nigeria,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,62036.9866797698,146750.29721473024,20903.243108276067
4,YLLs (Years of Life Lost),170,Congo,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,6855.881513556548,12216.767795637199,2659.736160319963
4,YLLs (Years of Life Lost),161,Bangladesh,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,90878.80082385379,127631.53232216534,58597.38945484359
4,YLLs (Years of Life Lost),164,Nepal,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,89785.80638474048,136586.84104751717,50486.235331767115
4,YLLs (Years of Life Lost),97,Argentina,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,36299.33633650477,66834.0815921652,13189.509165447736
4,YLLs (Years of Life Lost),183,Mauritius,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6610.230057611453,9098.832260548028,2970.198434097648
4,YLLs (Years of Life Lost),164,Nepal,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,64544.011753285646,106244.39102445172,33353.84747540088
4,YLLs (Years of Life Lost),184,Mozambique,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,39660.4420119427,83976.56497803272,16264.383536586352
4,YLLs (Years of Life Lost),215,Sao Tome and Principe,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,132.8535975249753,236.49224739815128,63.56233598944131
4,YLLs (Years of Life Lost),98,Chile,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,10835.103240456943,13806.36260861046,5605.357041023143
4,YLLs (Years of Life Lost),161,Bangladesh,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,221109.69289157965,308192.70119311276,148752.58446996895
4,YLLs (Years of Life Lost),215,Sao Tome and Principe,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,105.23804772081239,191.71975739418986,47.17315720949025
4,YLLs (Years of Life Lost),185,Rwanda,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,780.7025847965036,1647.8651027811293,280.2934173214136
4,YLLs (Years of Life Lost),216,Senegal,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,44603.02454610685,84717.38046014345,16016.47585381736
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1816.2218935025796,4077.18980736889,409.93487778725256
4,YLLs (Years of Life Lost),195,Namibia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,224.06943829516015,417.8413251314053,93.64473604813345
4,YLLs (Years of Life Lost),111,Dominican Republic,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2071.926329720178,4256.140579586816,625.6743974950493
4,YLLs (Years of Life Lost),182,Malawi,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,473.8922153918364,990.0267773897228,184.71354548614863
4,YLLs (Years of Life Lost),33,Armenia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,4244.463504013497,5379.086355947247,2564.526649853225
4,YLLs (Years of Life Lost),177,Djibouti,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1729.1464508292233,3145.0732646783067,743.3743644850418
4,YLLs (Years of Life Lost),164,Nepal,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,9122.51111569513,14216.519580075514,4902.976472679701
4,YLLs (Years of Life Lost),215,Sao Tome and Principe,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,15.231455284289407,25.773893849620464,7.115687794456364
4,YLLs (Years of Life Lost),165,Pakistan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,947330.2189348475,1597127.0114421837,510629.53977649956
4,YLLs (Years of Life Lost),170,Congo,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1884.2749852934242,3204.045308211537,774.9533159330723
4,YLLs (Years of Life Lost),177,Djibouti,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,457.22412992461057,781.3255427566008,194.92942129683377
4,YLLs (Years of Life Lost),185,Rwanda,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2644.7079053836787,5371.672400300155,943.2856879589976
4,YLLs (Years of Life Lost),187,Somalia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,45380.38901892065,103957.27628091657,16259.439544037577
4,YLLs (Years of Life Lost),182,Malawi,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2393.737589535214,4896.166984004734,943.493582280548
4,YLLs (Years of Life Lost),187,Somalia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,606.4268026026115,1366.0364115227003,229.65857849694825
4,YLLs (Years of Life Lost),41,Uzbekistan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,48188.079743654656,77075.79035387664,20397.969047606843
4,YLLs (Years of Life Lost),187,Somalia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3724.173667107577,8032.250837250957,1431.33043326768
4,YLLs (Years of Life Lost),22,Fiji,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,525.3011642425191,955.0868702869094,167.7615410878916
4,YLLs (Years of Life Lost),112,Grenada,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,184.9704618706268,249.76116447623951,125.14913588057586
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,832.0356292660318,1710.6979149230506,308.85544816901665
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5917.727210534726,15165.431390406437,22.294700223164938
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1780.7713306106152,2583.2411436342936,1154.598107982027
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3367.1925827417426,6735.105802893282,1329.9706202980828
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,1076.9241810286721,1748.8183630999567,568.3802756304423
4,YLLs (Years of Life Lost),200,Benin,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,875.8688623856025,1935.010152683752,345.92220377708816
4,YLLs (Years of Life Lost),24,Marshall Islands,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,68.6430081016297,139.84657915566882,25.834326305760186
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,101528.45140212795,256813.67956511505,25976.928456417376
4,YLLs (Years of Life Lost),217,Sierra Leone,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,356.61457244375055,717.0074536223461,131.44020252074048
4,YLLs (Years of Life Lost),189,Tanzania,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,18858.177356402855,38401.47829555679,8594.449634896719
4,YLLs (Years of Life Lost),217,Sierra Leone,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1727.2167571749133,3561.847596390358,670.9219624511253
4,YLLs (Years of Life Lost),189,Tanzania,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5053.857730640025,10324.543434170346,2267.307385812879
4,YLLs (Years of Life Lost),18,Thailand,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,79881.3269161137,107791.85651793762,53439.93253176321
4,YLLs (Years of Life Lost),48,Hungary,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,13116.579035926428,17395.961082763333,9036.242900846233
4,YLLs (Years of Life Lost),189,Tanzania,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,4165.4594165866665,8624.725017585659,1726.9664319964413
4,YLLs (Years of Life Lost),190,Uganda,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,103690.79697900655,195055.54172467283,41335.75760037571
4,YLLs (Years of Life Lost),28,Solomon Islands,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,486.4235675377279,1192.5674070041914,145.5070344108279
4,YLLs (Years of Life Lost),202,Cameroon,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,24305.71728116354,42561.31132399564,9163.628440031538
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1759.9475774392033,2756.1800705678443,932.2255240896478
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,955.188260828994,1560.7307186129362,491.97544584809475
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,239.31526451298672,351.9841019165405,135.92005580033577
4,YLLs (Years of Life Lost),202,Cameroon,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6799.911470564247,11329.808097844892,2763.6755990480688
4,YLLs (Years of Life Lost),172,Equatorial Guinea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,172.51622451106832,365.14781482151216,64.24430136889285
4,YLLs (Years of Life Lost),172,Equatorial Guinea,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,318.51458054641506,609.7503281179604,131.63871042570432
4,YLLs (Years of Life Lost),163,India,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,5341021.561215552,6177184.113971848,4557631.943874037
4,YLLs (Years of Life Lost),114,Haiti,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,873.4081954511788,1782.212099019152,341.3837702213027
4,YLLs (Years of Life Lost),114,Haiti,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,4094.5552936770982,8363.290696476275,1685.5136756769014
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1197.1719668907392,1988.276642725179,616.5179962168245
4,YLLs (Years of Life Lost),90,Norway,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,3047.1157637097845,5510.39276154776,1076.6313479203168
4,YLLs (Years of Life Lost),24,Marshall Islands,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,137.2084435559379,245.11078248179626,47.87539910876428
4,YLLs (Years of Life Lost),27,Samoa,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,47.91694401616216,102.34490157370908,13.25723233401507
4,YLLs (Years of Life Lost),38,Mongolia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,11131.071235620215,16709.055012147728,3736.24386991472
4,YLLs (Years of Life Lost),67,Japan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,16326.838989271339,22580.128705612162,9000.674041181293
4,YLLs (Years of Life Lost),173,Gabon,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,852.6458792820135,1387.113151129599,374.26326260382405
4,YLLs (Years of Life Lost),7,North Korea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,20709.360645037712,32139.984374148557,11590.574660625953
4,YLLs (Years of Life Lost),186,Seychelles,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,61.19969064780988,80.54135590621752,32.701009569927535
4,YLLs (Years of Life Lost),183,Mauritius,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,382.8023915849014,692.8317453610451,137.8792898139452
4,YLLs (Years of Life Lost),204,Chad,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,140165.60719820225,346685.9861666977,34258.53504065438
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,52274.37016533634,112642.32195487333,19632.723621322202
4,YLLs (Years of Life Lost),109,Cuba,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,13205.772323911733,18787.11891129795,7587.617971776438
4,YLLs (Years of Life Lost),183,Mauritius,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1547.4352863269355,2155.6650511606495,957.5306610022222
4,YLLs (Years of Life Lost),149,Palestine,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2996.5545261595994,3889.231825006741,2173.917227083477
4,YLLs (Years of Life Lost),107,Barbados,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,117.65038636987299,174.06073548848047,62.045424760825064
4,YLLs (Years of Life Lost),204,Chad,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1384.5965840387476,3598.571941458229,350.46787876874106
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,4783.353492770628,6957.9334192604465,2647.9341056727853
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,4552.31854634664,6504.9724624654145,2210.625568298963
4,YLLs (Years of Life Lost),204,Chad,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,4731.05391263526,11421.459596429195,1202.2856848401502
4,YLLs (Years of Life Lost),110,Dominica,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,137.16401383719418,181.5854865118649,95.15220083596977
4,YLLs (Years of Life Lost),110,Dominica,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,41.40224436288622,65.5344573179045,20.602642046543536
4,YLLs (Years of Life Lost),205,Cote d'Ivoire,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1034.7929446358737,2314.3777473956484,358.58614385408396
4,YLLs (Years of Life Lost),205,Cote d'Ivoire,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,7901.145854388455,17887.751478744874,2670.2317034807857
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3960.508743756165,6788.069882546449,1965.31787273667
4,YLLs (Years of Life Lost),110,Dominica,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,144.2193459811502,190.8173413418736,82.32053638341614
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,373.44367106404195,668.6249244758036,172.62290288358318
4,YLLs (Years of Life Lost),111,Dominican Republic,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,9519.89323452073,18890.00434223193,3257.541283123924
4,YLLs (Years of Life Lost),189,Tanzania,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2341.1169316801715,4930.843996885065,1070.8793302986526
4,YLLs (Years of Life Lost),184,Mozambique,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,2428.7406486111186,5010.347251466943,932.3167864201922
4,YLLs (Years of Life Lost),189,Tanzania,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,7930.945770150221,16666.49319896105,3539.1625379868847
4,YLLs (Years of Life Lost),185,Rwanda,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,38280.99998277265,74852.89881066246,14238.94039800296
4,YLLs (Years of Life Lost),180,Kenya,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,120247.27587510903,152361.15740655205,91916.13662259317
4,YLLs (Years of Life Lost),113,Guyana,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1374.9102085085447,2579.1434440377784,460.5035281504076
4,YLLs (Years of Life Lost),57,Belarus,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,108666.71010739869,135169.2371953758,84416.64434132318
4,YLLs (Years of Life Lost),69,Singapore,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,506.4683668729704,647.080400329501,283.6690320075011
4,YLLs (Years of Life Lost),41,Uzbekistan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,10087.796046935844,17543.753630313233,3418.5085298227964
4,YLLs (Years of Life Lost),57,Belarus,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5826.928829268593,8883.129638577499,2912.5177911239434
4,YLLs (Years of Life Lost),122,Ecuador,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,4750.6285408986705,7585.451968400467,2134.827567687628
4,YLLs (Years of Life Lost),50,Montenegro,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,39.50666397759658,53.83954336435906,22.93877066780294
4,YLLs (Years of Life Lost),207,Ghana,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,95360.94829132999,188957.51176475783,37518.13533987268
4,YLLs (Years of Life Lost),205,Cote d'Ivoire,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,3306.34005274833,7372.14867699029,1116.5569804857778
4,YLLs (Years of Life Lost),61,Moldova,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5628.37507412698,8746.194084051824,2974.6395296366113
4,YLLs (Years of Life Lost),205,Cote d'Ivoire,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,14765.144603212506,32506.33487540547,5124.357303448273
4,YLLs (Years of Life Lost),205,Cote d'Ivoire,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1937.066511395019,4364.55917963567,643.3561176532071
4,YLLs (Years of Life Lost),121,Bolivia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,13990.957591401173,22626.90949068187,6478.6556967190645
4,YLLs (Years of Life Lost),207,Ghana,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2457.145948676847,5120.194179757921,940.3023170780044
4,YLLs (Years of Life Lost),161,Bangladesh,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,43966.85451878144,62962.67241213563,27418.069437629456
4,YLLs (Years of Life Lost),206,The Gambia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5429.368905820913,10245.4087781974,2266.595887229271
4,YLLs (Years of Life Lost),58,Estonia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,289.71767929174854,591.5050066211122,100.04970738774094
4,YLLs (Years of Life Lost),180,Kenya,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,20316.063257584578,25653.88766549852,15795.465677863493
4,YLLs (Years of Life Lost),57,Belarus,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1273.9061043090996,1631.0551977134412,742.2767762025228
4,YLLs (Years of Life Lost),71,Australia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,26021.808083822045,41072.13043331987,7288.516204733163
4,YLLs (Years of Life Lost),207,Ghana,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,18075.76509540191,36036.804041334886,6903.769561767335
4,YLLs (Years of Life Lost),122,Ecuador,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,14866.314468869536,20230.80133349872,7290.98653579568
4,YLLs (Years of Life Lost),71,Australia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,12835.729524975117,25728.46040751557,101.47154605844743
4,YLLs (Years of Life Lost),114,Haiti,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,6766.0207038576755,13528.414919404877,2860.598998411015
4,YLLs (Years of Life Lost),52,Romania,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,23439.441586538866,36946.54202318819,12705.052964431543
